node_index,source_node_id,pos_x,pos_y,is_stop_only
670,1349735111,4741.03,7263.84,False
671,1347640716,4704.96,7336.81,False
672,1347640721,4764.37,7300.78,False
673,1349735111,4741.03,7263.84,False
674,1350248287,5377.6,6611.51,False
675,1350248690,5406.39,6657.96,False
676,cluster_7158155177_7194375776,5279.02,6634.71,False
677,1350248287,5377.6,6611.51,False
678,276186138,5421.67,6539.06,False
679,1350248287,5377.6,6611.51,False
680,1350248690,5406.39,6657.96,False
681,1350248589,5336.63,6719.47,False
682,1350248653,5414.92,6652.83,False
683,1350248690,5406.39,6657.96,False
684,1882653171,5936.24,3678.32,False
685,293187829,6007.94,3778.42,False
686,293187820,5890.9,3589.47,False
687,1882653171,5936.24,3678.32,False
688,266359526,5894.86,3583.92,False
689,293187820,5890.9,3589.47,False
690,310442418,6676.73,4417.1,False
691,290102673,6740.97,4420.44,False
692,266359517,6638.22,4380.48,False
693,310442418,6676.73,4417.1,False
694,1359703185,10228.38,2330.07,False
695,1359703160,10238.91,2331.07,False
696,1359703130,10139.15,2296.64,False
697,1359703154,10133.73,2312.82,False
698,1359703158,10207.59,2321.97,False
699,1359703130,10139.15,2296.64,False
700,1360478538,7865.52,2118.91,False
701,cluster_490726947_490831989,7830.45,2148.49,False
702,75222593,6044.28,5867.99,False
703,75222566,5900.74,7100.96,False
704,321241563,6490.82,6483.81,False
705,248062912,6547.53,6520.24,False
706,321241566,6480.51,6458.46,False
707,321241563,6490.82,6483.81,False
708,cluster_1406265109_5408171997_5408171998_5497210976_683260747,2629.0,7195.19,False
709,1389555446,2763.61,7103.12,False
710,26423948,2789.9,7004.33,False
711,1346892600,2794.81,7025.19,False
712,3273709541,2780.15,6953.12,False
713,26423948,2789.9,7004.33,False
714,434068630,2541.18,6340.77,False
715,434068629,2527.27,6288.32,False
716,1389744815,2250.83,6091.46,False
717,cluster_1389744853_1389812945,2218.98,6106.35,False
718,1389744754,2266.59,6065.99,False
719,1389744815,2250.83,6091.46,False
720,1389744805,2266.54,6090.43,False
721,1389744754,2266.59,6065.99,False
722,1389744815,2250.83,6091.46,False
723,1389744805,2266.54,6090.43,False
724,1389744942,2301.02,6135.31,False
725,1389745186,2302.91,6194.05,False
726,1389744754,2266.59,6065.99,False
727,1389744805,2266.54,6090.43,False
728,1389746124,2897.28,6561.18,False
729,1389746144,2876.51,6561.83,False
730,1389746203,2881.06,6639.75,False
731,1389746193,2899.04,6637.28,False
732,1389746144,2876.51,6561.83,False
733,1389746203,2881.06,6639.75,False
734,1389746144,2876.51,6561.83,False
735,1389746203,2881.06,6639.75,False
736,1389812949,2219.72,6135.99,False
737,cluster_1389744853_1389812945,2218.98,6106.35,False
738,1839751525,5580.85,4024.14,False
739,1189883795,5620.99,3971.07,False
740,1396784734,2351.01,8063.19,False
741,1396784751,2694.62,8274.73,False
742,26869501,2346.18,8051.91,False
743,1396784734,2351.01,8063.19,False
744,cluster_1401628269_1791639566_4533617953,4072.24,8023.12,False
745,479277606,4041.13,7941.37,False
746,cluster_1401628296_479277615_5647345169_89170566,4083.21,8060.45,False
747,cluster_1401628269_1791639566_4533617953,4072.24,8023.12,False
748,1401628765,3696.28,8230.98,False
749,1401628279,3636.31,8034.5,False
750,1396784803,3102.83,8345.8,False
751,389744056,3066.44,7998.7,False
752,383741219,3745.45,7836.26,False
753,389744056,3066.44,7998.7,False
754,1401628726,2821.46,8196.59,False
755,cluster_1401628346_1401628348,2803.56,8073.78,False
756,1401628254,2690.37,7964.41,False
757,1401628170,2616.75,7872.36,False
758,1401628572,2936.46,8161.85,False
759,1401628298,2920.33,8040.46,False
760,1401628275,2588.82,8002.05,False
761,1401628214,2564.07,7918.06,False
762,1401628254,2690.37,7964.41,False
763,cluster_1401628346_1401628348,2803.56,8073.78,False
764,1401628275,2588.82,8002.05,False
765,1401628506,2624.13,8127.21,False
766,1401628214,2564.07,7918.06,False
767,1401628177,2553.07,7877.78,False
768,1401628254,2690.37,7964.41,False
769,1401628275,2588.82,8002.05,False
770,1401628298,2920.33,8040.46,False
771,cluster_1401628346_1401628348,2803.56,8073.78,False
772,1401628273,3035.26,8008.17,False
773,1401628298,2920.33,8040.46,False
774,389744056,3066.44,7998.7,False
775,1401628273,3035.26,8008.17,False
776,1401628177,2553.07,7877.78,False
777,305559034,2361.21,7903.31,False
778,1401628170,2616.75,7872.36,False
779,1401628177,2553.07,7877.78,False
780,2788756274,4075.41,8077.19,False
781,cluster_1401628296_479277615_5647345169_89170566,4083.21,8060.45,False
782,1406016962,4397.63,7316.2,False
783,610929850,4345.52,7349.21,False
784,26423897,4180.94,7935.94,False
785,2033094577,4293.64,7890.08,False
786,26423908,4042.61,7534.77,False
787,1406017168,4037.96,7704.06,False
788,1406017200,4225.64,7721.35,False
789,1406017149,4221.72,7696.68,False
790,2869812854,4066.05,7744.24,False
791,1406017200,4225.64,7721.35,False
792,1406017176,4267.61,7712.05,False
793,1406017144,4264.86,7689.74,False
794,1406017144,4264.86,7689.74,False
795,5497230758,4293.17,7674.55,False
796,1406017149,4221.72,7696.68,False
797,1406017144,4264.86,7689.74,False
798,442311126,4062.61,7722.53,False
799,1406017149,4221.72,7696.68,False
800,417067469,3896.18,7263.4,False
801,cluster_2683750232_417067542,3867.13,7173.14,False
802,1406265162,3480.53,7307.94,False
803,417067460,3503.89,7374.73,False
804,1406265128,3465.9,7274.28,False
805,1406265162,3480.53,7307.94,False
806,417067501,3654.73,7244.14,False
807,cluster_2683750232_417067542,3867.13,7173.14,False
808,417067464,3673.06,7324.84,False
809,417067501,3654.73,7244.14,False
810,cluster_1406112715_417067483,4002.09,7237.47,False
811,417067506,3724.12,7624.12,False
812,1406265162,3480.53,7307.94,False
813,1406265233,3177.57,7352.02,False
814,1406265243,3138.22,7359.47,False
815,1406265233,3177.57,7352.02,False
816,1406265233,3177.57,7352.02,False
817,1406265243,3138.22,7359.47,False
818,1406265243,3138.22,7359.47,False
819,1406265240,3118.81,7352.77,False
820,1406265639,2942.39,7783.3,False
821,1406265673,2959.23,7822.59,False
822,1406265673,2959.23,7822.59,False
823,417067506,3724.12,7624.12,False
824,1406901183,2426.69,7601.71,False
825,1406901184,2432.04,7632.47,False
826,1406900424,3649.21,7075.61,False
827,417067501,3654.73,7244.14,False
828,1406901183,2426.69,7601.71,False
829,1406901160,2467.39,7534.62,False
830,1407202634,7781.26,7306.25,False
831,1407202633,7757.68,7304.9,False
832,cluster_1407203602_479277530,7118.71,7929.39,False
833,cluster_1407203610_25579829_470488909,7088.33,7928.39,False
834,3844833683,7607.63,7538.83,False
835,3141738655,7596.13,7553.45,False
836,1407203324,7805.18,7705.0,False
837,cluster_1407203138_1407203140,7600.32,7595.34,False
838,1282770777,6888.23,7797.6,False
839,1282770564,6909.71,7810.9,False
840,1407203123,7604.24,7579.11,False
841,cluster_1407203138_1407203140,7600.32,7595.34,False
842,1407203404,8410.3,7852.69,False
843,1407202529,8073.68,7144.98,False
844,cluster_306435652_3141738646,7793.61,7230.42,False
845,cluster_1407203091_1407203121,7743.02,7579.95,False
846,308007620,7895.53,8233.52,False
847,283314749,8154.48,8166.55,False
848,283314752,7800.61,8257.13,False
849,308007620,7895.53,8233.52,False
850,472458031,7792.15,8259.83,False
851,283314752,7800.61,8257.13,False
852,1407203907,7731.96,8109.83,False
853,1407203404,8410.3,7852.69,False
854,1407203277,7836.14,7682.53,False
855,cluster_1407203091_1407203121,7743.02,7579.95,False
856,1407204040,7641.09,8245.88,False
857,25579840,7766.09,8194.4,False
858,450843303,7079.52,1281.18,False
859,450843300,7142.21,1061.12,False
860,321324256,5503.52,7476.48,False
861,139620,5605.64,7521.37,False
862,cluster_1416087225_1416087251_1416087290_1416087318_266812023_479277646,5648.52,7549.62,False
863,139619,5663.67,7601.99,False
864,139620,5605.64,7521.37,False
865,cluster_1416087225_1416087251_1416087290_1416087318_266812023_479277646,5648.52,7549.62,False
866,cluster_1416086877_1933972044,5490.37,7399.05,False
867,1416086852,5500.11,7393.61,False
868,cluster_1933972075_342148685,5108.02,7460.54,False
869,1416086820,5440.09,7339.56,False
870,1416087675,5499.19,7844.21,False
871,1416087557,5638.92,7820.16,False
872,1602381623,3370.73,5060.38,False
873,cluster_434068771_434068775,3183.28,5134.65,False
874,356694630,3441.77,5030.8,False
875,1602381623,3370.73,5060.38,False
876,1418778154,3143.5,5445.67,False
877,1418778136,3144.21,5428.05,False
878,1418778172,3142.78,5463.62,False
879,1418778154,3143.5,5445.67,False
880,1418778193,3142.06,5481.42,False
881,1418778172,3142.78,5463.62,False
882,1418778211,3141.33,5499.34,False
883,1418778193,3142.06,5481.42,False
884,1418778232,3140.6,5517.68,False
885,1418778211,3141.33,5499.34,False
886,1418778254,3139.88,5535.54,False
887,1418778232,3140.6,5517.68,False
888,1418778269,3139.15,5553.6,False
889,1418778254,3139.88,5535.54,False
890,1418778287,3138.42,5571.63,False
891,1418778269,3139.15,5553.6,False
892,1418778151,3099.02,5444.22,False
893,1418778132,3099.39,5426.24,False
894,1418778170,3097.95,5461.81,False
895,1418778151,3099.02,5444.22,False
896,1418778191,3097.24,5479.61,False
897,1418778170,3097.95,5461.81,False
898,1418778209,3096.51,5497.53,False
899,1418778191,3097.24,5479.61,False
900,1418778230,3095.77,5515.88,False
901,1418778209,3096.51,5497.53,False
902,1418778252,3095.05,5533.73,False
903,1418778230,3095.77,5515.88,False
904,1418778267,3094.32,5551.79,False
905,1418778252,3095.05,5533.73,False
906,1418778285,3093.6,5569.82,False
907,1418778267,3094.32,5551.79,False
908,1418778306,3092.87,5587.78,False
909,1418778285,3093.6,5569.82,False
910,1418778104,3260.98,5368.16,False
911,456365753,3242.06,5367.27,False
912,1418778303,3254.26,5589.99,False
913,1418778302,3233.96,5589.17,False
914,1418778226,3257.22,5508.75,False
915,1418778218,3236.93,5507.9,False
916,1418778214,3097.07,5498.64,False
917,1418778213,3053.84,5496.94,False
918,1418778216,3142.28,5500.43,False
919,1418778214,3097.07,5498.64,False
920,1418778252,3095.05,5533.73,False
921,1418778254,3139.88,5535.54,False
922,1418778244,3051.68,5531.98,False
923,1418778252,3095.05,5533.73,False
924,1418778285,3093.6,5569.82,False
925,1418778287,3138.42,5571.63,False
926,1418778278,3050.22,5568.07,False
927,1418778285,3093.6,5569.82,False
928,1418778230,3095.77,5515.88,False
929,1418778232,3140.6,5517.68,False
930,1418778228,3052.4,5514.13,False
931,1418778230,3095.77,5515.88,False
932,1418778319,3093.52,5588.74,False
933,1418778320,3138.73,5590.51,False
934,1418778317,3050.28,5587.03,False
935,1418778319,3093.52,5588.74,False
936,1418778144,3099.9,5426.97,False
937,1418778134,3056.66,5425.27,False
938,1418778146,3145.11,5428.75,False
939,1418778144,3099.9,5426.97,False
940,1418778257,3095.65,5534.71,False
941,1418778259,3140.86,5536.48,False
942,1418778256,3052.41,5533.01,False
943,1418778257,3095.65,5534.71,False
944,1418778291,3094.23,5570.7,False
945,1418778289,3050.99,5569.0,False
946,1418778292,3139.44,5572.48,False
947,1418778291,3094.23,5570.7,False
948,1418778234,3096.35,5516.99,False
949,1418778236,3141.56,5518.76,False
950,308656383,3053.11,5515.28,False
951,1418778234,3096.35,5516.99,False
952,1418778170,3097.95,5461.81,False
953,1418778172,3142.78,5463.62,False
954,1418778168,3054.58,5460.06,False
955,1418778170,3097.95,5461.81,False
956,1418778267,3094.32,5551.79,False
957,1418778269,3139.15,5553.6,False
958,1418778266,3050.95,5550.05,False
959,1418778267,3094.32,5551.79,False
960,1418778151,3099.02,5444.22,False
961,1418778154,3143.5,5445.67,False
962,1418778150,3055.3,5442.12,False
963,1418778151,3099.02,5444.22,False
964,1418778274,3094.93,5552.77,False
965,1418778271,3051.7,5551.07,False
966,1418778277,3140.15,5554.54,False
967,1418778274,3094.93,5552.77,False
968,1418778191,3097.24,5479.61,False
969,1418778193,3142.06,5481.42,False
970,1418778190,3053.86,5477.87,False
971,1418778191,3097.24,5479.61,False
972,1418778176,3098.48,5462.9,False
973,1418778173,3055.24,5461.2,False
974,1418778185,3143.69,5464.69,False
975,1418778176,3098.48,5462.9,False
976,1418778209,3096.51,5497.53,False
977,1418778211,3141.33,5499.34,False
978,1418778207,3053.14,5495.78,False
979,1418778209,3096.51,5497.53,False
980,1418778306,3092.87,5587.78,False
981,1418778287,3138.42,5571.63,False
982,1418778305,3049.5,5586.03,False
983,1418778306,3092.87,5587.78,False
984,1418778158,3099.18,5445.05,False
985,cluster_1418778165_2229700357,3144.47,5445.27,False
986,1418778156,3055.94,5443.35,False
987,1418778158,3099.18,5445.05,False
988,1418778197,3097.77,5480.78,False
989,1418778205,3142.99,5482.57,False
990,1418778195,3054.54,5479.08,False
991,1418778197,3097.77,5480.78,False
992,139634,4298.55,7749.73,False
993,gneJ199,4307.53,7772.04,False
994,gneJ199,4307.53,7772.04,False
995,2033094439,4330.74,7829.0,False
996,cluster_1406017122_3110056140,4311.45,7675.82,False
997,139634,4298.55,7749.73,False
998,321729651,4314.1,7589.66,False
999,cluster_1406017122_3110056140,4311.45,7675.82,False
1000,478067705,8280.24,6533.2,False
1001,cluster_279459972_279459975_279459991,8195.21,6521.24,False
1002,322889165,4007.31,4853.22,False
1003,273906289,3948.68,4855.35,False
1004,cluster_1423242695_2247460523,3692.53,5140.93,False
1005,249179921,3683.99,5151.12,False
1006,321330024,4640.77,7434.52,False
1007,321330023,4559.37,7476.53,False
1008,321330025,4684.36,7417.55,False
1009,321330024,4640.77,7434.52,False
1010,1862898679,4730.37,7399.5,False
1011,321330025,4684.36,7417.55,False
1012,1862898677,4743.15,7394.68,False
1013,1862898679,4730.37,7399.5,False
1014,3425070383,4798.66,7366.07,False
1015,1862898677,4743.15,7394.68,False
1016,3425070388,4802.93,7359.93,False
1017,3425070383,4798.66,7366.07,False
1018,3425070391,4849.69,7329.64,False
1019,3425070388,4802.93,7359.93,False
1020,cluster_342148994_6995227286,4860.12,7324.68,False
1021,3425070391,4849.69,7329.64,False
1022,279795020,4712.47,7929.65,False
1023,4533617768,4785.33,7798.92,False
1024,4533617777,4697.31,7852.7,False
1025,279795020,4712.47,7929.65,False
1026,7550488359,4366.24,7386.95,False
1027,4885376691,4284.99,7420.08,False
1028,cluster_7550488353_7550488357,4380.92,7376.87,False
1029,7550488359,4366.24,7386.95,False
1030,1896792725,4506.34,7329.42,False
1031,cluster_7550488353_7550488357,4380.92,7376.87,False
1032,1896792709,4528.07,7320.8,False
1033,1896792725,4506.34,7329.42,False
1034,7109062113,4536.95,7317.29,False
1035,1896792709,4528.07,7320.8,False
1036,cluster_7109062110_7550488352,4559.76,7306.32,False
1037,7109062113,4536.95,7317.29,False
1038,1896792696,4612.54,7287.35,False
1039,cluster_7109062110_7550488352,4559.76,7306.32,False
1040,1896792683,4631.62,7279.79,False
1041,1896792696,4612.54,7287.35,False
1042,1346892328,4111.81,6733.27,False
1043,1427080707,3990.35,6857.5,False
1044,1346892406,4129.0,6722.15,False
1045,1346892328,4111.81,6733.27,False
1046,1346892090,4151.74,6704.93,False
1047,1346892406,4129.0,6722.15,False
1048,1346892696,4288.67,6602.59,False
1049,1346892090,4151.74,6704.93,False
1050,cluster_253623728_342147286,4297.08,6591.3,False
1051,1346892696,4288.67,6602.59,False
1052,1427080848,4155.86,7074.09,False
1053,1427080841,4142.38,7064.67,False
1054,1427080850,4168.81,7083.14,False
1055,1427080848,4155.86,7074.09,False
1056,1427080828,4201.43,7038.17,False
1057,1427080850,4168.81,7083.14,False
1058,1427080820,4189.63,7027.11,False
1059,1427080828,4201.43,7038.17,False
1060,1427080815,4178.26,7016.46,False
1061,1427080820,4189.63,7027.11,False
1062,1427080809,4165.77,7004.77,False
1063,1427080815,4178.26,7016.46,False
1064,1427080804,4153.86,6993.64,False
1065,1427080809,4165.77,7004.77,False
1066,1427080800,4141.97,6982.49,False
1067,1427080804,4153.86,6993.64,False
1068,1427080862,4138.29,7126.96,False
1069,1427080856,4157.57,7098.34,False
1070,1427080865,4116.63,7127.92,False
1071,1427080862,4138.29,7126.96,False
1072,1427080867,4096.82,7128.92,False
1073,1427080865,4116.63,7127.92,False
1074,1427080869,4076.21,7130.01,False
1075,1427080867,4096.82,7128.92,False
1076,1427080870,4055.9,7130.92,False
1077,1427080869,4076.21,7130.01,False
1078,1427080838,4093.34,7052.06,False
1079,1427080870,4055.9,7130.92,False
1080,1427080767,4264.66,6944.26,False
1081,1427080813,4203.79,7010.5,False
1082,1427080870,4055.9,7130.92,False
1083,1427080840,4105.73,7060.99,False
1084,1427080804,4153.86,6993.64,False
1085,1427080835,4116.88,7046.59,False
1086,1427080869,4076.21,7130.01,False
1087,1427080847,4118.78,7070.4,False
1088,1427080817,4215.89,7021.41,False
1089,1427080779,4274.32,6957.3,False
1090,1427080862,4138.29,7126.96,False
1091,1427080856,4157.57,7098.34,False
1092,1427080865,4116.63,7127.92,False
1093,1427080852,4144.78,7089.14,False
1094,1427080839,4129.79,7055.74,False
1095,1427080809,4165.77,7004.77,False
1096,1427080848,4155.86,7074.09,False
1097,1427080820,4189.63,7027.11,False
1098,cluster_1427080729_1427080736,4225.37,6889.23,False
1099,1427080793,4155.84,6967.23,False
1100,1427080744,4235.2,6904.44,False
1101,1427080796,4168.2,6978.38,False
1102,1427080850,4168.81,7083.14,False
1103,1427080828,4201.43,7038.17,False
1104,1427080802,4179.65,6988.72,False
1105,1427080747,4244.99,6917.68,False
1106,1427080792,4283.75,6970.05,False
1107,1427080824,4227.89,7032.33,False
1108,1427080808,4192.12,6999.98,False
1109,1427080764,4254.86,6931.02,False
1110,1427080815,4178.26,7016.46,False
1111,1427080808,4192.12,6999.98,False
1112,1427080841,4142.38,7064.67,False
1113,1427080815,4178.26,7016.46,False
1114,1427080835,4116.88,7046.59,False
1115,1427080829,4104.46,7037.79,False
1116,1427080839,4129.79,7055.74,False
1117,1427080835,4116.88,7046.59,False
1118,1427080841,4142.38,7064.67,False
1119,1427080839,4129.79,7055.74,False
1120,1427080849,4131.74,7079.73,False
